test/mean/1000/proposal/energy_w2,test/mean/1000/proposal/tica/2-Wasserstein,test/mean/1000/proposal/torus_wasserstein,test/mean/10000/proposal/energy_w2,test/mean/10000/proposal/tica/2-Wasserstein,test/mean/10000/proposal/torus_wasserstein,test/mean/100000/proposal/energy_w2,test/mean/100000/proposal/tica/2-Wasserstein,test/mean/100000/proposal/torus_wasserstein,test/mean/1000000/proposal/energy_w2,test/mean/1000000/proposal/tica/2-Wasserstein,test/mean/1000000/proposal/torus_wasserstein,test/mean/10000000/proposal/energy_w2,test/mean/10000000/proposal/tica/2-Wasserstein,test/mean/10000000/proposal/torus_wasserstein,test/mean/100000000/proposal/energy_w2,test/mean/100000000/proposal/tica/2-Wasserstein,test/mean/100000000/proposal/torus_wasserstein,test/mean/2000/proposal/energy_w2,test/mean/2000/proposal/tica/2-Wasserstein,test/mean/2000/proposal/torus_wasserstein,test/mean/20000/proposal/energy_w2,test/mean/20000/proposal/tica/2-Wasserstein,test/mean/20000/proposal/torus_wasserstein,test/mean/200000/proposal/energy_w2,test/mean/200000/proposal/tica/2-Wasserstein,test/mean/200000/proposal/torus_wasserstein,test/mean/2000000/proposal/energy_w2,test/mean/2000000/proposal/tica/2-Wasserstein,test/mean/2000000/proposal/torus_wasserstein,test/mean/20000000/proposal/energy_w2,test/mean/20000000/proposal/tica/2-Wasserstein,test/mean/20000000/proposal/torus_wasserstein,test/mean/200000000/proposal/energy_w2,test/mean/200000000/proposal/tica/2-Wasserstein,test/mean/200000000/proposal/torus_wasserstein,test/mean/5000/proposal/energy_w2,test/mean/5000/proposal/tica/2-Wasserstein,test/mean/5000/proposal/torus_wasserstein,test/mean/50000/proposal/energy_w2,test/mean/50000/proposal/tica/2-Wasserstein,test/mean/50000/proposal/torus_wasserstein,test/mean/500000/proposal/energy_w2,test/mean/500000/proposal/tica/2-Wasserstein,test/mean/500000/proposal/torus_wasserstein,test/mean/5000000/proposal/energy_w2,test/mean/5000000/proposal/tica/2-Wasserstein,test/mean/5000000/proposal/torus_wasserstein,test/mean/50000000/proposal/energy_w2,test/mean/50000000/proposal/tica/2-Wasserstein,test/mean/50000000/proposal/torus_wasserstein,data/test_sequences
5.74820613861084,0.6930055022239685,3.0644426345825195,10.582103729248049,0.6345490217208862,2.4125213623046875,2.796027421951294,0.5934087634086609,2.349318742752075,2.356558322906494,0.5767249464988708,1.9409656524658203,0.7558087706565857,0.5538432002067566,1.1043133735656738,0.40215837955474854,0.5170707106590271,0.8486989736557007,7.159914970397949,0.6688922643661499,2.829761743545532,6.803360939025879,0.6227606534957886,2.456422805786133,3.2572550773620605,0.5741024017333984,2.1545181274414062,1.8197920322418213,0.5799597501754761,1.886446475982666,0.5978096723556519,0.5380605459213257,1.0754259824752808,0.2969919443130493,0.512794017791748,0.7935221195220947,9.004090309143066,0.6511806845664978,2.4406046867370605,3.697394847869873,0.6225925087928772,2.498375654220581,1.662736177444458,0.5813680291175842,2.0213935375213623,0.488800436258316,0.559855580329895,1.6940206289291382,0.4534087777137756,0.5116314888000488,0.654970645904541,HYGW
4.4334797859191895,0.819771409034729,2.808687448501587,4.441992282867432,0.7907140851020813,2.3029417991638184,0.8567373156547546,0.788159191608429,2.1083264350891113,1.4074513912200928,0.6123006939888,0.9664063453674316,0.9407806992530824,0.6622040867805481,1.3159794807434082,0.5472092032432556,0.8479799032211304,0.8740988969802856,3.2810680866241455,0.8137294054031372,2.455798625946045,6.706240653991699,0.7900421619415283,2.2170472145080566,1.161047101020813,0.7860952615737915,2.0046262741088867,1.283877730369568,0.6968997716903687,1.2793980836868286,0.766543984413147,0.5907953381538391,1.1496176719665527,0.4187051653861999,0.5502732396125793,0.6504859924316406,2.577472448348999,0.8028504848480225,2.4006104469299316,3.1376686096191406,0.785266637802124,2.1550304889678955,0.6638623476028442,0.7596983313560486,1.6091232299804688,0.4181172847747803,0.7505544424057007,1.5216915607452393,0.3328843116760254,0.3253060281276703,0.5962166786193848,SHKS
3.138918399810791,0.2575642168521881,2.2435197830200195,1.0609924793243408,0.2282337099313736,2.3051629066467285,2.138247489929199,0.22137507796287537,2.19492506980896,0.2734856903553009,0.2169407457113266,0.8237863779067993,0.4176037907600403,0.2054898738861084,0.5301713347434998,0.28863880038261414,0.04706655070185661,0.35726889967918396,2.825471878051758,0.2316758930683136,2.2218434810638428,4.732905387878418,0.2113729566335678,2.295766830444336,3.296309232711792,0.21787099540233612,2.1776628494262695,0.4131411015987396,0.2150577008724213,0.774456799030304,0.4137115478515625,0.15676628053188324,0.4030016362667084,0.18539710342884064,0.12796764075756073,0.46104896068573,3.730004072189331,0.23641912639141083,2.2141153812408447,2.534191131591797,0.21789050102233887,2.2175467014312744,1.6966193914413452,0.21955712139606476,1.6622021198272705,0.41255560517311096,0.21232931315898895,0.9649202823638916,0.2263190746307373,0.12307550013065338,0.5920519828796387,TAPF
15.398354530334473,1.1503089666366575,2.24634051322937,8.43089485168457,1.239522099494934,2.142273187637329,4.0691986083984375,1.247907042503357,1.5915682315826416,2.4248008728027344,1.2109311819076538,1.8287572860717771,1.1462798118591309,1.201596975326538,1.0671782493591309,0.4166772365570069,0.7423489093780518,0.7798241376876831,14.919042587280272,1.2020914554595947,2.2222900390625,7.804325580596924,1.229375958442688,1.9851486682891848,1.9354313611984253,1.2374120950698853,1.7988245487213137,1.537779450416565,1.2237133979797363,1.3751684427261353,0.9054802060127258,0.9176070690155028,0.9433024525642396,0.3675875663757324,0.21122078597545624,0.6196624636650085,8.945605278015137,1.240901231765747,2.212782144546509,6.221108913421631,1.2288779020309448,1.9617362022399905,2.557694435119629,1.2129848003387451,1.940109372138977,1.5641673803329468,1.2039047479629517,1.1435222625732422,0.702210545539856,0.8042675852775574,0.7174535393714905,WNMA
3.893104076385498,0.9104408025741576,2.966968774795532,4.331919193267822,0.8934279084205627,2.384269952774048,0.8856267929077148,0.9061437249183656,2.210062026977539,2.094552516937256,0.8766790628433228,1.9539912939071655,0.8165521621704102,0.835765540599823,1.18458354473114,0.6148884892463684,0.7971658706665039,0.8617878556251526,3.8724658489227295,0.885301411151886,2.7740421295166016,4.642361164093018,0.9032230973243712,2.095201253890991,3.6555349826812744,0.8683329224586487,1.639006495475769,1.500744342803955,0.867429792881012,1.9784517288208008,0.6178092956542969,0.8402723670005798,1.0786879062652588,0.4412059783935547,0.803738534450531,0.8345929980278015,4.083058834075928,0.8726329207420349,2.4312832355499268,3.0030171871185303,0.8988351821899414,2.214393615722656,2.8190863132476807,0.8771499395370483,1.8089826107025144,0.8833695650100708,0.8580883145332336,1.4558621644973757,0.3996202349662781,0.8166765570640564,0.8799797892570496,GDTI
5.451268196105957,0.8705947995185852,2.534048318862915,2.3464927673339844,0.8778380751609802,2.3243467807769775,2.4765448570251465,0.7878947257995605,2.2208523750305176,2.1393508911132812,0.8305879235267639,1.8040229082107544,0.4692602753639221,0.730261504650116,1.2490968704223633,0.21935626864433289,0.601712167263031,0.589905858039856,4.881251335144043,0.8753332495689392,2.402130603790283,2.7920141220092773,0.8380371928215027,2.3009138107299805,3.909037351608277,0.808544933795929,2.2568247318267822,2.1491377353668213,0.8347663879394531,1.7808325290679932,0.21082428097724917,0.6304454803466797,0.799965500831604,0.33961549401283264,0.5888882279396057,0.5215335488319397,2.0730745792388916,0.8827782273292542,2.382408380508423,1.8783551454544067,0.8339230418205261,2.313488483428955,3.8298842906951904,0.8248938918113708,2.0020580291748047,0.6732731461524963,0.8087615966796875,1.4134520292282104,0.1874671131372452,0.5842991471290588,0.4719609022140503,VPFY
10.613943099975586,0.9597898721694946,2.3095686435699463,0.8073070049285889,0.857462465763092,2.1499083042144775,1.7611677646636963,0.8496130704879761,1.812325119972229,0.2732868194580078,0.8615574240684509,1.2901136875152588,0.35366174578666687,0.8548337817192078,0.7231586575508118,0.2726111114025116,0.8495539426803589,0.6288953423500061,8.233329772949219,0.955016791820526,2.256483793258667,0.9674097299575806,0.8521783947944641,1.9904659986495972,2.0972323417663574,0.8499932289123535,1.696863055229187,0.4679546356201172,0.8659449815750122,0.7967210412025452,0.2419481575489044,0.8538869023323059,0.8200559616088867,0.349582701921463,0.711100161075592,0.5742615461349487,8.749995231628418,0.8780242800712585,2.1980719566345215,2.0700714588165283,0.8520461916923523,1.925870656967163,0.46915534138679504,0.8586539626121521,1.3125256299972534,0.2562845051288605,0.8553615212440491,1.1045114994049072,0.22845157980918884,0.8498517870903015,0.6198558807373047,KLLR
12.114870071411133,1.1089317798614502,2.848423957824707,15.44472599029541,1.1507657766342163,2.635800838470459,3.343904733657837,1.0375970602035522,1.3615336418151855,0.6712023019790649,1.0501766204833984,1.249994158744812,0.4194492101669311,0.544366180896759,1.0355883836746216,0.24492713809013367,0.5258098840713501,0.7425792813301086,11.663934707641602,1.1383211612701416,2.8588907718658447,13.06304168701172,1.1399632692337036,2.538170337677002,1.5952812433242798,1.0328046083450315,1.2764281034469604,0.2968619167804718,1.0583242177963257,1.363674521446228,0.30380845069885254,0.5940240025520325,0.8347048163414001,0.2908712327480316,0.5531136393547058,0.6313146948814392,15.196754455566406,1.1527700424194336,2.731663703918457,7.2015485763549805,1.1057449579238892,2.04783034324646,0.6445780992507935,1.0245842933654783,1.2773455381393433,0.4728230834007263,1.0457969903945925,1.3241755962371826,0.6330671310424805,0.6595462560653687,0.8465537428855896,QWNL
3.412008762359619,1.2802329063415527,1.0601844787597656,5.794519901275635,1.2524564266204834,0.8759378790855408,1.6595728397369385,1.2173848152160645,0.8926534652709961,2.0988001823425293,0.791449248790741,0.3828197717666626,0.33904585242271423,0.7658256888389587,0.43556416034698486,0.4368267655372619,0.477716326713562,0.30551546812057495,3.4425854682922363,1.269765853881836,1.058578372001648,0.7936239242553711,1.2621893882751465,0.9020882844924928,4.0630669593811035,1.157071590423584,1.0879069566726685,0.6499347686767578,0.6849098801612854,0.43510445952415466,0.9094093441963196,0.7121807336807251,0.45736050605773926,0.24139627814292908,0.30751386284828186,0.3152436316013336,4.0041961669921875,1.2439454793930054,1.029570460319519,1.1840858459472656,1.2500985860824585,1.232333064079285,4.58399772644043,1.165964961051941,0.6668067574501038,0.7788472175598145,0.8117116689682007,0.513120174407959,0.38940978050231934,0.5837507247924805,0.3357010781764984,ARIP
4.435245513916016,1.1213982105255127,1.9784735441207888,3.2911007404327393,1.1188814640045166,1.9868632555007937,1.1920166015625,0.9218765497207642,1.1428346633911133,1.167825698852539,1.0240885019302368,0.8396297097206116,0.6624890565872192,1.1207375526428225,0.528363823890686,0.3237030804157257,0.9373615384101868,0.4257407784461975,3.567444324493408,1.102541208267212,2.0765113830566406,4.370030403137207,0.9639580845832824,1.905609130859375,0.42889639735221863,0.9369581341743468,1.0440382957458496,1.3724236488342283,1.03307843208313,0.8216619491577148,0.33645913004875183,1.1194514036178589,0.514621913433075,0.21657027304172516,0.9043794870376588,0.42815300822258,3.139460325241089,1.1395736932754517,2.0493714809417725,5.7787675857543945,0.9040690660476683,1.847622036933899,1.5584458112716677,0.9717975854873656,0.7930567860603333,0.5343026518821716,0.9310343265533448,0.7001736760139465,0.2729418873786926,1.0681298971176147,0.4873383045196533,CIPQ
